[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.aop.aspectj.annotation.ReflectiveAspectJAdvisorFactory.getAdvice] | click goto-> (ReflectiveAspectJAdvisorFactory.java:243) - Found AspectJ method: public void com.qmtec.servicecore.config.mysql.DataBaseAspect.afterSwitchDS(org.aspectj.lang.JoinPoint)
[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [com.zaxxer.hikari.HikariConfig.setDriverClassName] | click goto-> (HikariConfig.java:480) - Driver class com.mysql.jdbc.Driver found in Thread context class loader sun.misc.Launcher$AppClassLoader@42a57993
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:42,042> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Property 'configuration' or 'configLocation' not specified, using default MyBatis Configuration
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Parsed mapper file: 'file [D:\works\datacollection\service-core\target\classes\mapper\ChannelInfoMapper.xml]'
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Parsed mapper file: 'file [D:\works\datacollection\service-core\target\classes\mapper\DataXConfigMapper.xml]'
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Parsed mapper file: 'file [D:\works\datacollection\service-core\target\classes\mapper\FileTemplateMapper.xml]'
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Parsed mapper file: 'file [D:\works\datacollection\service-core\target\classes\mapper\FlumeConfigMapper.xml]'
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Parsed mapper file: 'file [D:\works\datacollection\service-core\target\classes\mapper\FlumeRelationChannelMapper.xml]'
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Parsed mapper file: 'file [D:\works\datacollection\service-core\target\classes\mapper\FlumeRelationSinkMapper.xml]'
[DEBUG] <2019-08-16 16:39:43,043> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Parsed mapper file: 'file [D:\works\datacollection\service-core\target\classes\mapper\FlumeRelationSourcesMapper.xml]'
